Time,Current,Filtered,Current.1,filtered_current
1.750004,5.953709e-10,,,9.60268366666769e-14
1.751004,5.95693e-10,,,2.4307599000000695e-13
1.752004,5.960151e-10,,,4.008886500000016e-13
1.753004,5.960151e-10,,,5.372313099999971e-13
1.754004,5.966592e-10,,,6.950439700000022e-13
1.755004,5.960151e-10,,,8.313973650000057e-13
1.756004,5.963371e-10,,,9.355353916666655e-13
1.757004,5.960151e-10,,,1.039671383333333e-12
1.758004,5.95693e-10,,,1.1330707083333339e-12
1.759004,5.969813e-10,,,1.2479454033333328e-12
1.760004,5.966592e-10,,,1.330638236666675e-12
1.761004,5.966592e-10,,,1.4026051383333447e-12
1.762004,5.969813e-10,,,1.4530987050000156e-12
1.763004,5.973033e-10,,,1.5358096750000189e-12
1.764004,5.966592e-10,,,1.5970506450000197e-12
1.765004,5.973033e-10,,,1.6475603166666835e-12
1.766004,5.973033e-10,,,1.7088173916666843e-12
1.767004,5.976254e-10,,,1.7700798350000152e-12
1.768004,5.973033e-10,,,1.8098635783333446e-12
1.769004,5.976254e-10,,,1.860405461666681e-12
1.770004,5.973033e-10,,,1.878746046666682e-12
1.771004,5.969813e-10,,,1.929266458333347e-12
1.772004,5.966592e-10,,,1.9690535366666798e-12
1.773004,5.973033e-10,,,1.998109316666679e-12
1.774004,5.969813e-10,,,2.048645831666679e-12
1.775004,5.966592e-10,,,2.0455164150000148e-12
1.776004,5.966592e-10,,,2.0531451366666786e-12
1.777004,5.976254e-10,,,2.0715340333333447e-12
1.778004,5.969813e-10,,,2.0684744000000146e-12
1.779004,5.973033e-10,,,2.043955501666683e-12
1.780004,5.973033e-10,,,2.0624034433333505e-12
1.781004,5.976254e-10,,,2.0486587866666846e-12
1.782004,5.973033e-10,,,2.024166728333354e-12
1.783004,5.976254e-10,,,1.9889487383333546e-12
1.784004,5.973033e-10,,,1.9859481516666875e-12
1.785004,5.976254e-10,,,1.961499036666686e-12
1.786004,5.976254e-10,,,1.9692673233333585e-12
1.787004,5.969813e-10,,,1.9877957816666957e-12
1.788004,5.973033e-10,,,1.9848596083333603e-12
1.789004,5.969813e-10,,,1.9604534333333597e-12
1.790004,5.969813e-10,,,1.936027821666694e-12
1.791004,5.973033e-10,,,1.9438175783333584e-12
1.792004,5.969813e-10,,,1.9301554750000264e-12
1.793004,5.966592e-10,,,1.8950233716666916e-12
1.794004,5.973033e-10,,,1.870619233333356e-12
1.795004,5.969813e-10,,,1.846213060000028e-12
1.796004,5.966592e-10,,,1.8003261500000277e-12
1.797004,5.966592e-10,,,1.7544412733333606e-12
1.798004,5.973033e-10,,,1.7193037983333649e-12
1.799004,5.969813e-10,,,1.6519596566666964e-12
1.800004,5.976254e-10,,,1.6060888483333615e-12
1.801004,5.976254e-10,,,1.5494974766666978e-12
1.802004,5.966592e-10,,,1.5036287033333654e-12
1.803004,5.966592e-10,,,1.468496596666696e-12
1.804004,5.963371e-10,,,1.4226365250000314e-12
1.805004,5.969813e-10,,,1.3660149816666906e-12
1.806004,5.963371e-10,,,1.3201193700000224e-12
1.807004,5.966592e-10,,,1.2742002516666907e-12
1.808004,5.963371e-10,,,1.2175142950000187e-12
1.809004,5.966592e-10,,,1.1822694650000145e-12
1.810004,5.960151e-10,,,1.1148126000000146e-12
1.811004,5.963371e-10,,,1.0580837000000135e-12
1.812004,5.963371e-10,,,1.0228227650000093e-12
1.813004,5.95693e-10,,,9.768090600000072e-13
1.814004,5.960151e-10,,,9.093038833333381e-13
1.815004,5.960151e-10,,,8.524998333333356e-13
1.816004,5.963371e-10,,,7.742204166666662e-13
1.817004,5.960151e-10,,,6.744495299999953e-13
1.818004,5.960151e-10,,,6.28349941666663e-13
1.819004,5.953709e-10,,,5.929655483333294e-13
1.820004,5.95693e-10,,,5.683124533333224e-13
1.821004,5.960151e-10,,,4.899525183333217e-13
1.822004,5.953709e-10,,,4.5450370833331536e-13
1.823004,5.95693e-10,,,4.083021283333147e-13
1.824004,5.953709e-10,,,3.6208240999998053e-13
1.825004,5.953709e-10,,,3.1583788666664405e-13
1.826004,5.95693e-10,,,2.8031929499998e-13
1.827004,5.953709e-10,,,2.44779231666648e-13
1.828004,5.953709e-10,,,1.9848973166664573e-13
1.829004,5.953709e-10,,,1.5217542499997902e-13
1.830004,5.953709e-10,,,9.508687666664999e-14
1.831004,5.947268e-10,,,3.797148833331624e-14
1.832004,5.953709e-10,,,-1.9156671666686647e-14
1.833004,5.95693e-10,,,-6.556223500001702e-14
1.834004,5.95693e-10,,,-1.0126334000001872e-13
1.835004,5.947268e-10,,,-1.1550184833334678e-13
1.836004,5.953709e-10,,,-1.4049312833334165e-13
1.837004,5.953709e-10,,,-1.7622107500001363e-13
1.838004,5.950489e-10,,,-1.9048642500001536e-13
1.839004,5.953709e-10,,,-2.1550454666668396e-13
1.840004,5.950489e-10,,,-2.40544140000017e-13
1.841004,5.953709e-10,,,-2.763472400000181e-13
1.842004,5.950489e-10,,,-3.1217718000001355e-13
1.843004,5.944047e-10,,,-3.3728655666668027e-13
1.844004,5.944047e-10,,,-3.838820383333496e-13
1.845004,5.944047e-10,,,-4.304936250000156e-13
1.846004,5.947268e-10,,,-4.663879833333493e-13
1.847004,5.947268e-10,,,-4.700971466666817e-13
1.848004,5.950489e-10,,,-4.845557483333499e-13
1.849004,5.950489e-10,,,-5.31218981666685e-13
1.850004,5.950489e-10,,,-5.671670216666834e-13
1.851004,5.950489e-10,,,-5.601770966666825e-13
1.852004,5.950489e-10,,,-6.068745750000098e-13
1.853004,5.950489e-10,,,-6.428494566666751e-13
1.854004,5.947268e-10,,,-6.573704416666722e-13
1.855004,5.944047e-10,,,-6.933775300000065e-13
1.856004,5.947268e-10,,,-7.07941458333343e-13
1.857004,5.947268e-10,,,-7.439914900000096e-13
1.858004,5.940827e-10,,,-7.693189233333417e-13
1.859004,5.940827e-10,,,-7.732052283333439e-13
1.860004,5.944047e-10,,,-7.878302350000116e-13
1.861004,5.947268e-10,,,-7.917380116666817e-13
1.862004,5.950489e-10,,,-7.956457883333483e-13
1.863004,5.944047e-10,,,-8.103117033333495e-13
1.864004,5.947268e-10,,,-8.357196516666819e-13
1.865004,5.950489e-10,,,-8.503963016666844e-13
1.866004,5.940827e-10,,,-9.08032388333354e-13
1.867004,5.944047e-10,,,-9.227573500000187e-13
1.868004,5.947268e-10,,,-9.375091516666813e-13
1.869004,5.944047e-10,,,-9.522502166666772e-13
1.870004,5.947268e-10,,,-9.562707166666787e-13
1.871004,5.944047e-10,,,-9.495706533333445e-13
1.872004,5.944047e-10,,,-9.428920600000094e-13
1.873004,5.944047e-10,,,-9.362188350000077e-13
1.874004,5.940827e-10,,,-9.080917133333378e-13
1.875004,5.944047e-10,,,-8.907227283333372e-13
1.876004,5.947268e-10,,,-8.841085483333368e-13
1.877004,5.944047e-10,,,-8.667771400000075e-13
1.878004,5.944047e-10,,,-8.602038683333406e-13
1.879004,5.947268e-10,,,-8.643907700000038e-13
1.880004,5.934385e-10,,,-8.578517400000049e-13
1.881004,5.947268e-10,,,-8.728021466666705e-13
1.882004,5.947268e-10,,,-8.340812533333426e-13
1.883004,5.947268e-10,,,-8.168699700000117e-13
1.884004,5.947268e-10,,,-7.996727550000129e-13
1.885004,5.947268e-10,,,-7.610075733333451e-13
1.886004,5.950489e-10,,,-7.438425633333464e-13
1.887004,5.950489e-10,,,-7.159516216666787e-13
1.888004,5.950489e-10,,,-6.558754850000132e-13
1.889004,5.947268e-10,,,-6.172908200000111e-13
1.890004,5.947268e-10,,,-5.679781900000102e-13
1.891004,5.953709e-10,,,-5.18672961666676e-13
1.892004,5.953709e-10,,,-4.80136605000012e-13
1.893004,5.944047e-10,,,-4.5234228166667923e-13
1.894004,5.950489e-10,,,-3.9237349833334287e-13
1.895004,5.947268e-10,,,-3.6463822000001145e-13
1.896004,5.953709e-10,,,-2.725164466666807e-13
1.897004,5.950489e-10,,,-2.340820750000126e-13
1.898004,5.953709e-10,,,-1.956691733333469e-13
1.899004,5.95693e-10,,,-1.5728311000001348e-13
1.900004,5.953709e-10,,,-1.189077816666778e-13
1.901004,5.953709e-10,,,-5.908392333334195e-14
1.902004,5.963371e-10,,,-9.996731666676302e-15
1.903004,5.95693e-10,,,3.9058253333323695e-14
1.904004,5.95693e-10,,,9.883380166665933e-14
1.905004,5.960151e-10,,,1.4785657999999366e-13
1.906004,5.960151e-10,,,2.2905918833333057e-13
1.907004,5.953709e-10,,,2.887703266666694e-13
1.908004,5.963371e-10,,,3.377535000000058e-13
1.909004,5.95693e-10,,,3.974431700000078e-13
1.910004,5.963371e-10,,,4.35632668333344e-13
1.911004,5.960151e-10,,,5.060053300000103e-13
1.912004,5.960151e-10,,,5.548918883333463e-13
1.913004,5.960151e-10,,,6.252451150000161e-13
1.914004,5.960151e-10,,,6.848542733333488e-13
1.915004,5.966592e-10,,,7.444419600000171e-13
1.916004,5.966592e-10,,,8.147609466666878e-13
1.917004,5.966592e-10,,,8.850691983333538e-13
1.918004,5.969813e-10,,,9.338913466666931e-13
1.919004,5.963371e-10,,,1.0256534950000236e-12
1.920004,5.973033e-10,,,1.1066662083333562e-12
1.921004,5.973033e-10,,,1.1876648533333601e-12
1.922004,5.969813e-10,,,1.2793947966666976e-12
1.923004,5.963371e-10,,,1.3603699350000311e-12
1.924004,5.963371e-10,,,1.4413450733333649e-12
1.925004,5.969813e-10,,,1.5330428100000365e-12
1.926004,5.969813e-10,,,1.6139911083333722e-12
1.927004,5.973033e-10,,,1.6949199700000357e-12
1.928004,5.973033e-10,,,1.7651155000000356e-12
1.929004,5.976254e-10,,,1.8460336266667015e-12
1.930004,5.976254e-10,,,1.948419718333367e-12
1.931004,5.976254e-10,,,2.0186045100000317e-12
1.932004,5.979475e-10,,,2.0995044966666946e-12
1.933004,5.985916e-10,,,2.1589311516666932e-12
1.934004,5.982696e-10,,,2.22907837166669e-12
1.935004,5.985916e-10,,,2.320704293333353e-12
1.936004,5.989137e-10,,,2.3908622483333505e-12
1.937004,5.979475e-10,,,2.4824774333333506e-12
1.938004,5.989137e-10,,,2.5633204100000145e-12
1.939004,5.985916e-10,,,2.6763733850000136e-12
1.940004,5.989137e-10,,,2.778695061666679e-12
1.941004,5.985916e-10,,,2.870269335000011e-12
1.942004,5.982696e-10,,,2.972558803333342e-12
1.943004,5.985916e-10,,,3.053356801666671e-12
1.944004,5.992358e-10,,,3.134138696666673e-12
1.945004,5.989137e-10,,,3.1934311550000034e-12
1.946004,5.992358e-10,,,3.263454911666667e-12
1.947004,5.985916e-10,,,3.3334571966666627e-12
1.948004,5.992358e-10,,,3.414171344999992e-12
1.949004,5.992358e-10,,,3.4626767916666595e-12
1.950004,5.995578e-10,,,3.5111681683333225e-12
1.951004,6.00202e-10,,,3.581116774999988e-12
1.952004,5.995578e-10,,,3.6295759449999857e-12
1.953004,5.998799e-10,,,3.7102364133333195e-12
1.954004,5.995578e-10,,,3.780131341666651e-12
1.955004,5.998799e-10,,,3.839268133333318e-12
1.956004,6.00202e-10,,,3.898394189999986e-12
1.957004,5.998799e-10,,,3.957509511666657e-12
1.958004,5.998799e-10,,,4.016608728333321e-12
1.959004,5.995578e-10,,,4.08642313999999e-12
1.960004,5.998799e-10,,,4.102536079999986e-12
1.961004,5.998799e-10,,,4.140084778333319e-12
1.962004,6.00524e-10,,,4.1668914433333216e-12
1.963004,6.00202e-10,,,4.21514996833332e-12
1.964004,5.998799e-10,,,4.252668493333318e-12
1.965004,6.008461e-10,,,4.279410741666651e-12
1.966004,6.00524e-10,,,4.306131518333316e-12
1.967004,6.00524e-10,,,4.311384329999981e-12
1.968004,6.011682e-10,,,4.338094373333317e-12
1.969004,6.00524e-10,,,4.343318314999982e-12
1.970004,6.008461e-10,,,4.369985418333317e-12
1.971004,6.00524e-10,,,4.364440486666649e-12
1.972004,6.00202e-10,,,4.380333348333319e-12
1.973004,6.008461e-10,,,4.396220839999989e-12
1.974004,5.998799e-10,,,4.412092226666656e-12
1.975004,6.00202e-10,,,4.4064882466666555e-12
1.976004,6.00202e-10,,,4.4008681633333204e-12
1.977004,6.00202e-10,,,4.3952427116666564e-12
1.978004,6.00524e-10,,,4.346671889999988e-12
1.979004,6.00202e-10,,,4.319540894999986e-12
1.980004,6.00524e-10,,,4.2923863949999864e-12
1.981004,6.00524e-10,,,4.254489859999983e-12
1.982004,6.00524e-10,,,4.227319256666652e-12
1.983004,6.00202e-10,,,4.189390514999987e-12
1.984004,6.00524e-10,,,4.140735841666649e-12
1.985004,5.998799e-10,,,4.102823201666646e-12
1.986004,6.008461e-10,,,4.054163158333309e-12
1.987004,6.00524e-10,,,4.026976448333306e-12
1.988004,6.00524e-10,,,4.010512334999975e-12
1.989004,5.995578e-10,,,3.951097486666638e-12
1.990004,5.998799e-10,,,3.923878568333307e-12
1.991004,5.998799e-10,,,3.885928351666636e-12
1.992004,5.992358e-10,,,3.826488698333303e-12
1.993004,5.995578e-10,,,3.767070516666639e-12
1.994004,5.992358e-10,,,3.696908264999972e-12
1.995004,5.998799e-10,,,3.637484714999977e-12
1.996004,5.998799e-10,,,3.5673170966666424e-12
1.997004,5.995578e-10,,,3.4864054083333084e-12
1.998004,5.998799e-10,,,3.394762419999972e-12
1.999004,5.995578e-10,,,3.346059429999972e-12
2.000004,5.995578e-10,,,3.275870334999969e-12
2.001004,5.998799e-10,,,3.216412538333303e-12
2.002004,5.998799e-10,,,3.1247641783333057e-12
2.003004,5.992358e-10,,,3.043857853333305e-12
2.004004,5.992358e-10,,,2.973679494999969e-12
2.005004,5.992358e-10,,,2.924969099999971e-12
2.006004,5.985916e-10,,,2.865527404999974e-12
2.007004,5.985916e-10,,,2.773859606666642e-12
2.008004,5.985916e-10,,,2.7465836716666434e-12
2.009004,5.985916e-10,,,2.6656310716666447e-12
2.010004,5.985916e-10,,,2.584667734999983e-12
2.011004,5.982696e-10,,,2.4822075599999863e-12
2.012004,5.979475e-10,,,2.401201281666651e-12
2.013004,5.989137e-10,,,2.3201735333333202e-12
2.014004,5.985916e-10,,,2.228382279999987e-12
2.015004,5.982696e-10,,,2.125830853333323e-12
2.016004,5.982696e-10,,,2.0339946233333273e-12
2.017004,5.982696e-10,,,1.9313841516666657e-12
2.018004,5.985916e-10,,,1.8180048066666683e-12
2.019004,5.982696e-10,,,1.7260686216666723e-12
2.020004,5.982696e-10,,,1.644831530000006e-12
2.021004,5.973033e-10,,,1.5528255666666762e-12
2.022004,5.985916e-10,,,1.482255361666674e-12
2.023004,5.973033e-10,,,1.3901614783333358e-12
2.024004,5.969813e-10,,,1.3087579866666733e-12
2.025004,5.969813e-10,,,1.2165835866666692e-12
2.026004,5.976254e-10,,,1.1243662450000016e-12
2.027004,5.973033e-10,,,1.0213444900000017e-12
2.028004,5.973033e-10,,,9.397316550000005e-13
2.029004,5.966592e-10,,,8.258477399999951e-13
2.030004,5.969813e-10,,,7.22668284999991e-13
2.031004,5.969813e-10,,,6.194371883333246e-13
2.032004,5.966592e-10,,,5.054244483333187e-13
2.033004,5.966592e-10,,,3.913419266666517e-13
2.034004,5.969813e-10,,,2.9867905999998454e-13
2.035004,5.966592e-10,,,1.9522788333331607e-13
2.036004,5.966592e-10,,,7.026376499998164e-14
2.037004,5.960151e-10,,,-1.1796628333349196e-14
2.038004,5.963371e-10,,,-1.4755312500001737e-13
2.039004,5.960151e-10,,,-2.403984950000186e-13
2.040004,5.960151e-10,,,-3.225266350000255e-13
2.041004,5.953709e-10,,,-4.1541291333336357e-13
2.042004,5.95693e-10,,,-5.190593650000284e-13
2.043004,5.95693e-10,,,-6.334767250000316e-13
2.044004,5.95693e-10,,,-7.479101900000278e-13
2.045004,5.953709e-10,,,-8.408843900000297e-13
2.046004,5.950489e-10,,,-9.553533933333638e-13
2.047004,5.950489e-10,,,-1.0590910966666993e-12
2.048004,5.960151e-10,,,-1.173560096666699e-12
2.049004,5.953709e-10,,,-1.2880290950000367e-12
2.050004,5.947268e-10,,,-1.4239519900000354e-12
2.051004,5.950489e-10,,,-1.5384048866667005e-12
2.052004,5.947268e-10,,,-1.6421157483333656e-12
2.053004,5.947268e-10,,,-1.713614575000028e-12
2.054004,5.947268e-10,,,-1.838779333333361e-12
2.055004,5.944047e-10,,,-1.9209879883333614e-12
2.056004,5.947268e-10,,,-2.0031751733333595e-12
2.057004,5.940827e-10,,,-2.0960581166666905e-12
2.058004,5.940827e-10,,,-2.199645520000023e-12
2.059004,5.940827e-10,,,-2.303200716666683e-12
2.060004,5.937606e-10,,,-2.3959977750000115e-12
2.061004,5.940827e-10,,,-2.499504661666678e-12
2.062004,5.934385e-10,,,-2.592256743333344e-12
2.063004,5.934385e-10,,,-2.6849605150000102e-12
2.064004,5.931165e-10,,,-2.8205720800000087e-12
2.065004,5.934385e-10,,,-2.9346888400000092e-12
2.066004,5.937606e-10,,,-3.038045426666673e-12
2.067004,5.940827e-10,,,-3.141375175000011e-12
2.068004,5.927944e-10,,,-3.223213451666675e-12
2.069004,5.937606e-10,,,-3.315768958333341e-12
2.070004,5.937606e-10,,,-3.386849096666667e-12
2.071004,5.927944e-10,,,-3.4686303599999974e-12
2.072004,5.927944e-10,,,-3.5611321849999983e-12
2.073004,5.927944e-10,,,-3.621387734999994e-12
2.074004,5.931165e-10,,,-3.703097179999999e-12
2.075004,5.924723e-10,,,-3.784795889999996e-12
2.076004,5.924723e-10,,,-3.877195726666663e-12
2.077004,5.924723e-10,,,-3.969593528333334e-12
2.078004,5.921503e-10,,,-4.040491158333337e-12
2.079004,5.921503e-10,,,-4.100641386666668e-12
2.080004,5.918282e-10,,,-4.150052913333336e-12
2.081004,5.921503e-10,,,-4.231657036666673e-12
2.082004,5.924723e-10,,,-4.313253758333343e-12
2.083004,5.921503e-10,,,-4.405581778333343e-12
2.084004,5.927944e-10,,,-4.4442083266666824e-12
2.085004,5.921503e-10,,,-4.515036173333348e-12
2.086004,5.921503e-10,,,-4.575116616666683e-12
2.087004,5.924723e-10,,,-4.613727060000019e-12
2.088004,5.918282e-10,,,-4.663068801666689e-12
2.089004,5.918282e-10,,,-4.723143875000025e-12
2.090004,5.911841e-10,,,-4.793944878333354e-12
2.091004,5.915061e-10,,,-4.8325392150000244e-12
2.092004,5.915061e-10,,,-4.881872251666688e-12
2.093004,5.918282e-10,,,-4.93120528666669e-12
2.094004,5.918282e-10,,,-4.969788885000025e-12
2.095004,5.911841e-10,,,-5.0083724833333566e-12
2.096004,5.915061e-10,,,-5.057714221666694e-12
2.097004,5.915061e-10,,,-5.107045225000025e-12
2.098004,5.918282e-10,,,-5.167120298333358e-12
2.099004,5.918282e-10,,,-5.205720003333358e-12
2.100004,5.921503e-10,,,-5.265778971666694e-12
2.101004,5.918282e-10,,,-5.304378676666691e-12
2.102004,5.915061e-10,,,-5.332245048333362e-12
2.103004,5.911841e-10,,,-5.3708501200000344e-12
2.104004,5.911841e-10,,,-5.398718525000032e-12
2.105004,5.915061e-10,,,-5.415864331666702e-12
2.106004,5.911841e-10,,,-5.41155624333337e-12
2.107004,5.911841e-10,,,-5.428725560000035e-12
2.108004,5.911841e-10,,,-5.45664764833337e-12
2.109004,5.911841e-10,,,-5.484580471666703e-12
2.110004,5.905399e-10,,,-5.523260698333369e-12
2.111004,5.90862e-10,,,-5.540476293333367e-12
2.112004,5.90862e-10,,,-5.5576992916666994e-12
2.113004,5.911841e-10,,,-5.574933026666702e-12
2.114004,5.911841e-10,,,-5.613650831666699e-12
2.115004,5.911841e-10,,,-5.66310530500003e-12
2.116004,5.915061e-10,,,-5.7125758833333595e-12
2.117004,5.915061e-10,,,-5.740578496666695e-12
2.118004,5.911841e-10,,,-5.7578390766666925e-12
2.119004,5.915061e-10,,,-5.785828923333355e-12
2.120004,5.915061e-10,,,-5.813840241666693e-12
2.121004,5.911841e-10,,,-5.841848228333355e-12
2.122004,5.90862e-10,,,-5.848391583333358e-12
2.123004,5.911841e-10,,,-5.876435111666693e-12
2.124004,5.90862e-10,,,-5.89376881166669e-12
2.125004,5.90862e-10,,,-5.900371213333356e-12
2.126004,5.911841e-10,,,-5.896253050000018e-12
2.127004,5.911841e-10,,,-5.902887656666685e-12
2.128004,5.90862e-10,,,-5.931000965000018e-12
2.129004,5.905399e-10,,,-5.969861676666686e-12
2.130004,5.90862e-10,,,-6.0087384933333565e-12
2.131004,5.911841e-10,,,-6.047615310000027e-12
2.132004,5.911841e-10,,,-6.086472691666687e-12
2.133004,5.905399e-10,,,-6.12533007500002e-12
2.134004,5.905399e-10,,,-6.153480965000015e-12
2.135004,5.90862e-10,,,-6.181628521666679e-12
2.136004,5.911841e-10,,,-6.220518111666677e-12
2.137004,5.905399e-10,,,-6.24867436833334e-12
2.138004,5.90862e-10,,,-6.2660993250000074e-12
2.139004,5.911841e-10,,,-6.283535018333341e-12
2.140004,5.90862e-10,,,-6.300965343333342e-12
2.141004,5.90862e-10,,,-6.329143071666676e-12
2.142004,5.902178e-10,,,-6.368046730000009e-12
2.143004,5.902178e-10,,,-6.406945020000007e-12
2.144004,5.902178e-10,,,-6.43512811333334e-12
2.145004,5.902178e-10,,,-6.43110657333334e-12
2.146004,5.905399e-10,,,-6.437832435000012e-12
2.147004,5.905399e-10,,,-6.487506996666674e-12
2.148004,5.905399e-10,,,-6.515722293333342e-12
2.149004,5.90862e-10,,,-6.522491095000007e-12
2.150004,5.905399e-10,,,-6.5292598966666705e-12
2.151004,5.905399e-10,,,-6.536034065000004e-12
2.152004,5.905399e-10,,,-6.553539531666668e-12
2.153004,5.90862e-10,,,-6.560297596666668e-12
2.154004,5.905399e-10,,,-6.5777976966666705e-12
2.155004,5.902178e-10,,,-6.616781865000005e-12
2.156004,5.902178e-10,,,-6.634287333333342e-12
2.157004,5.902178e-10,,,-6.651792800000009e-12
2.158004,5.902178e-10,,,-6.658583070000012e-12
2.159004,5.90862e-10,,,-6.643921478333346e-12
2.160004,5.90862e-10,,,-6.650749323333345e-12
2.161004,5.898958e-10,,,-6.636119938333341e-12
2.162004,5.905399e-10,,,-6.653732760000007e-12
2.163004,5.905399e-10,,,-6.671372420000008e-12
2.164004,5.905399e-10,,,-6.6782754133333456e-12
2.165004,5.90862e-10,,,-6.685199878333349e-12
2.166004,5.90862e-10,,,-6.692145815000015e-12
2.167004,5.905399e-10,,,-6.6883604516666836e-12
2.168004,5.905399e-10,,,-6.68460192666668e-12
2.169004,5.902178e-10,,,-6.713069505000015e-12
2.170004,5.905399e-10,,,-6.698617255000013e-12
2.171004,5.905399e-10,,,-6.662716475000016e-12
2.172004,5.902178e-10,,,-6.648317901666681e-12
2.173004,5.90862e-10,,,-6.633946166666682e-12
2.174004,5.902178e-10,,,-6.619595903333347e-12
2.175004,5.90862e-10,,,-6.637482478333349e-12
2.176004,5.902178e-10,,,-6.6661110883333465e-12
2.177004,5.902178e-10,,,-6.651823205000013e-12
2.178004,5.905399e-10,,,-6.659032161666676e-12
2.179004,5.90862e-10,,,-6.644778521666677e-12
2.180004,5.905399e-10,,,-6.652019686666678e-12
2.181004,5.90862e-10,,,-6.637833793333351e-12
2.182004,5.90862e-10,,,-6.6558653033333526e-12
2.183004,5.902178e-10,,,-6.652455686666687e-12
2.184004,5.911841e-10,,,-6.6490568050000185e-12
2.185004,5.915061e-10,,,-6.624206061666685e-12
2.186004,5.90862e-10,,,-6.610108088333349e-12
2.187004,5.90862e-10,,,-6.596031586666681e-12
2.188004,5.90862e-10,,,-6.5819550850000125e-12
2.189004,5.905399e-10,,,-6.578636721666676e-12
2.190004,5.902178e-10,,,-6.521649093333341e-12
2.191004,5.905399e-10,,,-6.51836830500001e-12
2.192004,5.905399e-10,,,-6.504366953333344e-12
2.193004,5.911841e-10,,,-6.490381705000008e-12
2.194004,5.905399e-10,,,-6.4871438583333406e-12
2.195004,5.915061e-10,,,-6.483922115000007e-12
2.196004,5.905399e-10,,,-6.469974441666678e-12
2.197004,5.90862e-10,,,-6.4775162050000134e-12
2.198004,5.90862e-10,,,-6.474315935000014e-12
2.199004,5.911841e-10,,,-6.438919733333346e-12
2.200004,5.911841e-10,,,-6.457219635000016e-12
2.201004,5.911841e-10,,,-6.486252870000015e-12
2.202004,5.90862e-10,,,-6.472351473333348e-12
2.203004,5.911841e-10,,,-6.458455445000015e-12
2.204004,5.921503e-10,,,-6.444564785000019e-12
2.205004,5.911841e-10,,,-6.41994819500002e-12
2.206004,5.90862e-10,,,-6.373879743333355e-12
2.207004,5.90862e-10,,,-6.360017958333355e-12
2.208004,5.90862e-10,,,-6.346172276666691e-12
2.209004,5.911841e-10,,,-6.364552698333361e-12
2.210004,5.911841e-10,,,-6.350739223333362e-12
2.211004,5.90862e-10,,,-6.379863715000024e-12
2.212004,5.911841e-10,,,-6.355338380000023e-12
2.213004,5.915061e-10,,,-6.341555080000022e-12
2.214004,5.90862e-10,,,-6.327793251666692e-12
2.215004,5.90862e-10,,,-6.346232721666691e-12
2.216004,5.915061e-10,,,-6.353951628333358e-12
2.217004,5.915061e-10,,,-6.350942570000029e-12
2.218004,5.915061e-10,,,-6.315728880000031e-12
2.219004,5.915061e-10,,,-6.301983155000035e-12
2.220004,5.918282e-10,,,-6.331202235000037e-12
2.221004,5.911841e-10,,,-6.30675741833337e-12
2.222004,5.911841e-10,,,-6.271581303333374e-12
2.223004,5.90862e-10,,,-6.247152590000045e-12
2.224004,5.911841e-10,,,-6.222739980000048e-12
2.225004,5.90862e-10,,,-6.1983381066667136e-12
2.226004,5.915061e-10,,,-6.173946968333381e-12
2.227004,5.915061e-10,,,-6.160297865000048e-12
2.228004,5.915061e-10,,,-6.1466648650000496e-12
2.229004,5.90862e-10,,,-6.1545126016667205e-12
2.230004,5.911841e-10,,,-6.140890340000055e-12
2.231004,5.915061e-10,,,-6.105826951666721e-12
2.232004,5.921503e-10,,,-6.081516333333389e-12
2.233004,5.918282e-10,,,-6.0786971866667225e-12
2.234004,5.915061e-10,,,-6.054413406666719e-12
2.235004,5.921503e-10,,,-6.019414430000048e-12
2.236004,5.921503e-10,,,-6.005904890000044e-12
2.237004,5.918282e-10,,,-5.970952188333377e-12
2.238004,5.918282e-10,,,-5.9145368866667094e-12
2.239004,5.921503e-10,,,-5.858126951666705e-12
2.240004,5.921503e-10,,,-5.823184981666705e-12
2.241004,5.915061e-10,,,-5.788261148333373e-12
2.242004,5.918282e-10,,,-5.753353418333375e-12
2.243004,5.915061e-10,,,-5.707725123333373e-12
2.244004,5.915061e-10,,,-5.6728495983333686e-12
2.245004,5.921503e-10,,,-5.605794245000034e-12
2.246004,5.924723e-10,,,-5.5602175933333695e-12
2.247004,5.918282e-10,,,-5.514664446666696e-12
2.248004,5.924723e-10,,,-5.4798781400000294e-12
2.249004,5.927944e-10,,,-5.455846636666693e-12
2.250004,5.924723e-10,,,-5.399613833333359e-12
2.251004,5.924723e-10,,,-5.375587696666691e-12
2.252004,5.931165e-10,,,-5.340844330000025e-12
2.253004,5.927944e-10,,,-5.273901698333353e-12
2.254004,5.924723e-10,,,-5.228448503333349e-12
2.255004,5.921503e-10,,,-5.193748076666681e-12
2.256004,5.927944e-10,,,-5.159042281666675e-12
2.257004,5.931165e-10,,,-5.102889991666676e-12
2.258004,5.927944e-10,,,-5.046769908333339e-12
2.259004,5.931165e-10,,,-4.990649823333337e-12
2.260004,5.927944e-10,,,-4.934567311666668e-12
2.261004,5.931165e-10,,,-4.8999581333333315e-12
2.262004,5.934385e-10,,,-4.854630426666663e-12
2.263004,5.927944e-10,,,-4.8093167883333264e-12
2.264004,5.934385e-10,,,-4.764021288333326e-12
2.265004,5.931165e-10,,,-4.740199121666664e-12
2.266004,5.934385e-10,,,-4.705645654999998e-12
2.267004,5.940827e-10,,,-4.671092189999998e-12
2.268004,5.934385e-10,,,-4.64727539166667e-12
