Time,Current,Filtered,Current.1
15.846,6.169495e-10,,
15.847,6.159833e-10,,
15.848,6.166274e-10,,
15.849,6.166274e-10,,
15.85,6.163054e-10,,
15.851,6.159833e-10,,
15.852,6.156612e-10,,
15.853,6.159833e-10,,
15.854,6.163054e-10,,
15.855,6.156612e-10,,
15.856,6.163054e-10,,
15.857,6.163054e-10,,
15.858,6.159833e-10,,
15.859,6.159833e-10,,
15.86,6.156612e-10,,
15.861,6.153392e-10,,
15.862,6.156612e-10,,
15.863,6.153392e-10,,
15.864,6.14695e-10,,
15.865,6.140509e-10,,
15.866,6.153392e-10,,
15.867,6.156612e-10,,
15.868,6.14695e-10,,
15.869,6.14695e-10,,
15.87,6.150171e-10,,
15.871,6.14695e-10,,
15.872,6.153392e-10,,
15.873,6.14373e-10,,
15.874,6.153392e-10,,
15.875,6.150171e-10,,
15.876,6.150171e-10,,
15.877,6.153392e-10,,
15.878,6.150171e-10,,
15.879,6.150171e-10,,
15.88,6.14373e-10,,
15.881,6.140509e-10,,
15.882,6.140509e-10,,
15.883,6.140509e-10,,
15.884,6.14373e-10,,
15.885,6.140509e-10,,
15.886,6.14373e-10,,
15.887,6.140509e-10,,
15.888,6.140509e-10,,
15.889,6.14373e-10,,
15.89,6.14373e-10,,
15.891,6.140509e-10,,
15.892,6.14373e-10,,
15.893,6.140509e-10,,
15.894,6.137288e-10,,
15.895,6.140509e-10,,
15.896,6.140509e-10,,
15.897,6.134068e-10,,
15.898,6.134068e-10,,
15.899,6.137288e-10,,
15.9,6.137288e-10,,
15.901,6.134068e-10,,
15.902,6.130847e-10,,
15.903,6.137288e-10,,
15.904,6.140509e-10,,
15.905,6.140509e-10,,
15.906,6.134068e-10,,
15.907,6.134068e-10,,
15.908,6.140509e-10,,
15.909,6.134068e-10,,
15.91,6.140509e-10,,
15.911,6.130847e-10,,
15.912,6.127626e-10,,
15.913,6.124405e-10,,
15.914,6.127626e-10,,
15.915,6.130847e-10,,
15.916,6.134068e-10,,
15.917,6.134068e-10,,
15.918,6.130847e-10,,
15.919,6.127626e-10,,
15.92,6.134068e-10,,
15.921,6.130847e-10,,
15.922,6.127626e-10,,
15.923,6.137288e-10,,
15.924,6.130847e-10,,
15.925,6.130847e-10,,
15.926,6.130847e-10,,
15.927,6.124405e-10,,
15.928,6.134068e-10,,
15.929,6.134068e-10,,
15.93,6.137288e-10,,
15.931,6.130847e-10,,
15.932,6.127626e-10,,
15.933,6.127626e-10,,
15.934,6.134068e-10,,
15.935,6.130847e-10,,
15.936,6.134068e-10,,
15.937,6.130847e-10,,
15.938,6.134068e-10,,
15.939,6.134068e-10,,
15.94,6.134068e-10,,
15.941,6.127626e-10,,
15.942,6.130847e-10,,
15.943,6.130847e-10,,
15.944,6.127626e-10,,
15.945,6.130847e-10,,
15.946,6.130847e-10,,
15.947,6.127626e-10,,
15.948,6.130847e-10,,
15.949,6.121185e-10,,
15.95,6.130847e-10,,
15.951,6.124405e-10,,
15.952,6.130847e-10,,
15.953,6.130847e-10,,
15.954,6.130847e-10,,
15.955,6.134068e-10,,
15.956,6.127626e-10,,
15.957,6.134068e-10,,
15.958,6.127626e-10,,
15.959,6.130847e-10,,
15.96,6.127626e-10,,
15.961,6.130847e-10,,
15.962,6.124405e-10,,
15.963,6.127626e-10,,
15.964,6.121185e-10,,
15.965,6.130847e-10,,
15.966,6.121185e-10,,
15.967,6.124405e-10,,
15.968,6.124405e-10,,
15.969,6.124405e-10,,
15.97,6.121185e-10,,
15.971,6.124405e-10,,
15.972,6.121185e-10,,
15.973,6.127626e-10,,
15.974,6.127626e-10,,
15.975,6.127626e-10,,
15.976,6.121185e-10,,
15.977,6.121185e-10,,
15.978,6.124405e-10,,
15.979,6.124405e-10,,
15.98,6.124405e-10,,
15.981,6.117964e-10,,
15.982,6.127626e-10,,
15.983,6.124405e-10,,
15.984,6.121185e-10,,
15.985,6.124405e-10,,
15.986,6.117964e-10,,
15.987,6.114743e-10,,
15.988,6.124405e-10,,
15.989,6.121185e-10,,
15.99,6.124405e-10,,
15.991,6.124405e-10,,
15.992,6.121185e-10,,
15.993,6.121185e-10,,
15.994,6.117964e-10,,
15.995,6.127626e-10,,
15.996,6.117964e-10,,
15.997,6.114743e-10,,
15.998,6.117964e-10,,
15.999,6.124405e-10,,
16.0,6.117964e-10,,
16.001,6.121185e-10,,
16.002,6.114743e-10,,
16.003,6.127626e-10,,
16.004,6.117964e-10,,
16.005,6.121185e-10,,
16.006,6.121185e-10,,
16.007,6.121185e-10,,
16.008,6.114743e-10,,
16.009,6.124405e-10,,
16.01,6.121185e-10,,
16.011,6.121185e-10,,
16.012,6.124405e-10,,
16.013,6.117964e-10,,
16.014,6.117964e-10,,
16.015,6.114743e-10,,
16.016,6.121185e-10,,
16.017,6.117964e-10,,
16.018,6.114743e-10,,
16.019,6.117964e-10,,
16.02,6.121185e-10,,
16.021,6.121185e-10,,
16.022,6.121185e-10,,
16.023,6.121185e-10,,
16.024,6.124405e-10,,
16.025,6.121185e-10,,
16.026,6.121185e-10,,
16.027,6.124405e-10,,
16.028,6.124405e-10,,
16.029,6.130847e-10,,
16.03,6.117964e-10,,
16.031,6.117964e-10,,
16.032,6.117964e-10,,
16.033,6.121185e-10,,
16.034,6.117964e-10,,
16.035,6.121185e-10,,
16.036,6.121185e-10,,
16.037,6.124405e-10,,
16.038,6.124405e-10,,
16.039,6.121185e-10,,
16.04,6.124405e-10,,
16.041,6.117964e-10,,
16.042,6.127626e-10,,
16.043,6.127626e-10,,
16.044,6.124405e-10,,
16.045,6.127626e-10,,
16.046,6.117964e-10,,
16.047,6.117964e-10,,
16.048,6.127626e-10,,
16.049,6.117964e-10,,
16.05,6.117964e-10,,
16.051,6.121185e-10,,
16.052,6.121185e-10,,
16.053,6.124405e-10,,
16.054,6.121185e-10,,
16.055,6.124405e-10,,
16.056,6.121185e-10,,
16.057,6.117964e-10,,
16.058,6.117964e-10,,
16.059,6.127626e-10,,
16.06,6.124405e-10,,
16.061,6.121185e-10,,
16.062,6.114743e-10,,
16.063,6.117964e-10,,
16.064,6.124405e-10,,
16.065,6.121185e-10,,
16.066,6.117964e-10,,
16.067,6.117964e-10,,
16.068,6.121185e-10,,
16.069,6.121185e-10,,
16.07,6.121185e-10,,
16.071,6.127626e-10,,
16.072,6.124405e-10,,
16.073,6.124405e-10,,
16.074,6.124405e-10,,
16.075,6.124405e-10,,
16.076,6.117964e-10,,
16.077,6.127626e-10,,
16.078,6.121185e-10,,
16.079,6.117964e-10,,
16.08,6.121185e-10,,
16.081,6.117964e-10,,
16.082,6.117964e-10,,
16.083,6.121185e-10,,
16.084,6.121185e-10,,
16.085,6.117964e-10,,
16.086,6.121185e-10,,
16.087,6.117964e-10,,
16.088,6.124405e-10,,
16.089,6.121185e-10,,
16.09,6.124405e-10,,
16.091,6.121185e-10,,
16.092,6.121185e-10,,
16.093,6.124405e-10,,
16.094,6.121185e-10,,
16.095,6.114743e-10,,
16.096,6.117964e-10,,
16.097,6.121185e-10,,
16.098,6.121185e-10,,
16.099,6.117964e-10,,
16.1,6.121185e-10,,
16.101,6.117964e-10,,
16.102,6.114743e-10,,
16.103,6.121185e-10,,
16.104,6.117964e-10,,
16.105,6.121185e-10,,
16.106,6.117964e-10,,
16.107,6.117964e-10,,
16.108,6.117964e-10,,
16.109,6.130847e-10,,
16.11,6.124405e-10,,
16.111,6.121185e-10,,
16.112,6.117964e-10,,
16.113,6.117964e-10,,
16.114,6.121185e-10,,
16.115,6.117964e-10,,
16.116,6.117964e-10,,
16.117,6.121185e-10,,
16.118,6.117964e-10,,
16.119,6.124405e-10,,
16.12,6.127626e-10,,
16.121,6.121185e-10,,
16.122,6.127626e-10,,
16.123,6.121185e-10,,
16.124,6.124405e-10,,
16.125,6.134068e-10,,
16.126,6.121185e-10,,
16.127,6.130847e-10,,
16.128,6.127626e-10,,
16.129,6.127626e-10,,
16.13,6.124405e-10,,
16.131,6.124405e-10,,
16.132,6.130847e-10,,
16.133,6.124405e-10,,
16.134,6.127626e-10,,
16.135,6.130847e-10,,
16.136,6.134068e-10,,
16.137,6.127626e-10,,
16.138,6.130847e-10,,
16.139,6.127626e-10,,
16.14,6.130847e-10,,
16.141,6.130847e-10,,
16.142,6.134068e-10,,
16.143,6.127626e-10,,
16.144,6.127626e-10,,
16.145,6.130847e-10,,
16.146,6.134068e-10,,
16.147,6.134068e-10,,
16.148,6.130847e-10,,
16.149,6.130847e-10,,
16.15,6.134068e-10,,
16.151,6.130847e-10,,
16.152,6.134068e-10,,
16.153,6.137288e-10,,
16.154,6.134068e-10,,
16.155,6.137288e-10,,
16.156,6.134068e-10,,
16.157,6.14373e-10,,
16.158,6.140509e-10,,
16.159,6.137288e-10,,
16.16,6.137288e-10,,
16.161,6.134068e-10,,
16.162,6.137288e-10,,
16.163,6.134068e-10,,
16.164,6.140509e-10,,
16.165,6.14373e-10,,
16.166,6.134068e-10,,
16.167,6.140509e-10,,
16.168,6.140509e-10,,
16.169,6.14373e-10,,
16.17,6.134068e-10,,
16.171,6.14695e-10,,
16.172,6.14373e-10,,
16.173,6.14373e-10,,
16.174,6.14695e-10,,
16.175,6.137288e-10,,
16.176,6.137288e-10,,
16.177,6.140509e-10,,
16.178,6.137288e-10,,
16.179,6.140509e-10,,
16.18,6.140509e-10,,
16.181,6.137288e-10,,
16.182,6.137288e-10,,
16.183,6.140509e-10,,
16.184,6.140509e-10,,
16.185,6.14373e-10,,
16.186,6.14373e-10,,
16.187,6.137288e-10,,
16.188,6.140509e-10,,
16.189,6.14695e-10,,
16.19,6.14695e-10,,
16.191,6.140509e-10,,
16.192,6.14373e-10,,
16.193,6.140509e-10,,
16.194,6.14373e-10,,
16.195,6.134068e-10,,
16.196,6.134068e-10,,
16.197,6.137288e-10,,
16.198,6.137288e-10,,
16.199,6.140509e-10,,
16.2,6.137288e-10,,
16.201,6.130847e-10,,
16.202,6.14373e-10,,
16.203,6.140509e-10,,
16.204,6.140509e-10,,
16.205,6.14373e-10,,
16.206,6.140509e-10,,
16.207,6.14373e-10,,
16.208,6.137288e-10,,
16.209,6.14373e-10,,
16.21,6.137288e-10,,
16.211,6.14373e-10,,
16.212,6.140509e-10,,
16.213,6.140509e-10,,
16.214,6.134068e-10,,
16.215,6.140509e-10,,
16.216,6.137288e-10,,
16.217,6.140509e-10,,
16.218,6.14373e-10,,
16.219,6.140509e-10,,
16.22,6.14373e-10,,
16.221,6.137288e-10,,
16.222,6.140509e-10,,
16.223,6.140509e-10,,
16.224,6.14373e-10,,
16.225,6.140509e-10,,
16.226,6.14373e-10,,
16.227,6.137288e-10,,
16.228,6.137288e-10,,
16.229,6.140509e-10,,
16.23,6.140509e-10,,
16.231,6.137288e-10,,
16.232,6.137288e-10,,
16.233,6.14373e-10,,
16.234,6.137288e-10,,
16.235,6.130847e-10,,
16.236,6.14373e-10,,
16.237,6.140509e-10,,
16.238,6.140509e-10,,
16.239,6.140509e-10,,
16.24,6.137288e-10,,
16.241,6.14373e-10,,
16.242,6.137288e-10,,
16.243,6.134068e-10,,
16.244,6.137288e-10,,
16.245,6.137288e-10,,
16.246,6.140509e-10,,
16.247,6.134068e-10,,
16.248,6.134068e-10,,
16.249,6.137288e-10,,
16.25,6.137288e-10,,
16.251,6.134068e-10,,
16.252,6.137288e-10,,
16.253,6.134068e-10,,
16.254,6.130847e-10,,
16.255,6.134068e-10,,
16.256,6.130847e-10,,
16.257,6.134068e-10,,
16.258,6.134068e-10,,
16.259,6.137288e-10,,
16.26,6.127626e-10,,
16.261,6.130847e-10,,
16.262,6.130847e-10,,
16.263,6.130847e-10,,
16.264,6.124405e-10,,
16.265,6.124405e-10,,
16.266,6.127626e-10,,
16.267,6.124405e-10,,
16.268,6.127626e-10,,
16.269,6.130847e-10,,
16.27,6.127626e-10,,
16.271,6.127626e-10,,
16.272,6.134068e-10,,
16.273,6.134068e-10,,
16.274,6.130847e-10,,
16.275,6.134068e-10,,
16.276,6.130847e-10,,
16.277,6.130847e-10,,
16.278,6.134068e-10,,
16.279,6.134068e-10,,
16.28,6.134068e-10,,
16.281,6.134068e-10,,
16.282,6.130847e-10,,
16.283,6.137288e-10,,
16.284,6.134068e-10,,
16.285,6.140509e-10,,
16.286,6.14695e-10,,
16.287,6.153392e-10,,
16.288,6.14373e-10,,
16.289,6.14695e-10,,
16.29,6.156612e-10,,
16.291,6.156612e-10,,
16.292,6.153392e-10,,
16.293,6.156612e-10,,
16.294,6.159833e-10,,
16.295,6.166274e-10,,
16.296,6.166274e-10,,
16.297,6.166274e-10,,
16.298,6.166274e-10,,
16.299,6.172716e-10,,
16.3,6.172716e-10,,
16.301,6.182378e-10,,
16.302,6.179157e-10,,
16.303,6.182378e-10,,
16.304,6.188819e-10,,
16.305,6.185598e-10,,
16.306,6.188819e-10,,
16.307,6.19526e-10,,
16.308,6.19204e-10,,
16.309,6.19526e-10,,
16.31,6.19526e-10,,
16.311,6.19526e-10,,
16.312,6.198481e-10,,
16.313,6.198481e-10,,
16.314,6.19526e-10,,
16.315,6.198481e-10,,
16.316,6.204923e-10,,
16.317,6.201702e-10,,
16.318,6.201702e-10,,
16.319,6.208143e-10,,
16.32,6.204923e-10,,
16.321,6.211364e-10,,
16.322,6.214585e-10,,
16.323,6.208143e-10,,
16.324,6.214585e-10,,
16.325,6.214585e-10,,
16.326,6.214585e-10,,
16.327,6.211364e-10,,
16.328,6.208143e-10,,
16.329,6.208143e-10,,
16.33,6.211364e-10,,
16.331,6.208143e-10,,
16.332,6.211364e-10,,
16.333,6.214585e-10,,
16.334,6.211364e-10,,
16.335,6.214585e-10,,
16.336,6.208143e-10,,
16.337,6.214585e-10,,
16.338,6.211364e-10,,
16.339,6.214585e-10,,
16.34,6.217805e-10,,
16.341,6.211364e-10,,
16.342,6.214585e-10,,
16.343,6.217805e-10,,
16.344,6.217805e-10,,
16.345,6.214585e-10,,
16.346,6.211364e-10,,
16.347,6.214585e-10,,
16.348,6.204923e-10,,
16.349,6.208143e-10,,
16.35,6.204923e-10,,
16.351,6.208143e-10,,
16.352,6.214585e-10,,
16.353,6.208143e-10,,
16.354,6.208143e-10,,
16.355,6.214585e-10,,
16.356,6.208143e-10,,
16.357,6.208143e-10,,
16.358,6.208143e-10,,
16.359,6.204923e-10,,
16.36,6.208143e-10,,
16.361,6.211364e-10,,
16.362,6.204923e-10,,
16.363,6.204923e-10,,
16.364,6.201702e-10,,
16.365,6.19526e-10,,
16.366,6.201702e-10,,
16.367,6.201702e-10,,
16.368,6.201702e-10,,
16.369,6.204923e-10,,
16.37,6.201702e-10,,
16.371,6.204923e-10,,
16.372,6.201702e-10,,
16.373,6.198481e-10,,
16.374,6.198481e-10,,
16.375,6.204923e-10,,
16.376,6.198481e-10,,
16.377,6.208143e-10,,
16.378,6.19526e-10,,
16.379,6.19526e-10,,
16.38,6.19526e-10,,
16.381,6.19526e-10,,
16.382,6.19526e-10,,
16.383,6.19204e-10,,
16.384,6.198481e-10,,
16.385,6.19526e-10,,
16.386,6.198481e-10,,
16.387,6.198481e-10,,
16.388,6.19526e-10,,
16.389,6.198481e-10,,
16.39,6.198481e-10,,
16.391,6.19526e-10,,
16.392,6.19526e-10,,
16.393,6.19526e-10,,
16.394,6.19204e-10,,
16.395,6.19204e-10,,
16.396,6.19204e-10,,
16.397,6.19526e-10,,
16.398,6.19204e-10,,
16.399,6.19204e-10,,
16.4,6.188819e-10,,
16.401,6.188819e-10,,
16.402,6.19526e-10,,
16.403,6.182378e-10,,
16.404,6.188819e-10,,
16.405,6.185598e-10,,
16.406,6.19204e-10,,
16.407,6.19204e-10,,
16.408,6.19204e-10,,
16.409,6.19204e-10,,
16.41,6.188819e-10,,
16.411,6.185598e-10,,
16.412,6.185598e-10,,
16.413,6.182378e-10,,
16.414,6.188819e-10,,
16.415,6.188819e-10,,
16.416,6.185598e-10,,
16.417,6.185598e-10,,
16.418,6.182378e-10,,
16.419,6.188819e-10,,
16.42,6.188819e-10,,
16.421,6.185598e-10,,
16.422,6.185598e-10,,
16.423,6.188819e-10,,
16.424,6.19204e-10,,
16.425,6.182378e-10,,
16.426,6.188819e-10,,
16.427,6.185598e-10,,
16.428,6.185598e-10,,
16.429,6.188819e-10,,
16.43,6.182378e-10,,
16.431,6.185598e-10,,
16.432,6.182378e-10,,
16.433,6.188819e-10,,
16.434,6.182378e-10,,
16.435,6.182378e-10,,
16.436,6.188819e-10,,
16.437,6.188819e-10,,
16.438,6.188819e-10,,
16.439,6.19204e-10,,
16.44,6.185598e-10,,
16.441,6.185598e-10,,
16.442,6.188819e-10,,
16.443,6.188819e-10,,
16.444,6.19204e-10,,
16.445,6.188819e-10,,
16.446,6.188819e-10,,
16.447,6.188819e-10,,
16.448,6.188819e-10,,
16.449,6.188819e-10,,
16.45,6.188819e-10,,
16.451,6.19526e-10,,
16.452,6.188819e-10,,
16.453,6.19204e-10,,
16.454,6.188819e-10,,
16.455,6.19526e-10,,
16.456,6.198481e-10,,
16.457,6.19204e-10,,
16.458,6.198481e-10,,
16.459,6.198481e-10,,
16.46,6.19526e-10,,
16.461,6.19526e-10,,
16.462,6.198481e-10,,
16.463,6.188819e-10,,
16.464,6.198481e-10,,
16.465,6.19204e-10,,
16.466,6.19204e-10,,
16.467,6.19526e-10,,
16.468,6.198481e-10,,
16.469,6.201702e-10,,
16.47,6.19526e-10,,
16.471,6.19526e-10,,
16.472,6.201702e-10,,
16.473,6.201702e-10,,
16.474,6.201702e-10,,
16.475,6.201702e-10,,
16.476,6.204923e-10,,
16.477,6.204923e-10,,
16.478,6.198481e-10,,
16.479,6.201702e-10,,
16.48,6.208143e-10,,
16.481,6.204923e-10,,
16.482,6.204923e-10,,
16.483,6.201702e-10,,
16.484,6.201702e-10,,
16.485,6.204923e-10,,
16.486,6.204923e-10,,
16.487,6.211364e-10,,
16.488,6.204923e-10,,
16.489,6.211364e-10,,
16.49,6.208143e-10,,
16.491,6.214585e-10,,
16.492,6.214585e-10,,
16.493,6.211364e-10,,
16.494,6.211364e-10,,
16.495,6.208143e-10,,
16.496,6.211364e-10,,
16.497,6.211364e-10,,
16.498,6.204923e-10,,
16.499,6.214585e-10,,
16.5,6.211364e-10,,
16.501,6.211364e-10,,
16.502,6.217805e-10,,
16.503,6.214585e-10,,
16.504,6.214585e-10,,
16.505,6.221026e-10,,
16.506,6.217805e-10,,
16.507,6.221026e-10,,
16.508,6.224247e-10,,
16.509,6.217805e-10,,
16.51,6.217805e-10,,
16.511,6.217805e-10,,
16.512,6.224247e-10,,
16.513,6.221026e-10,,
16.514,6.221026e-10,,
16.515,6.214585e-10,,
16.516,6.217805e-10,,
16.517,6.217805e-10,,
16.518,6.221026e-10,,
16.519,6.224247e-10,,
16.52,6.224247e-10,,
16.521,6.221026e-10,,
16.522,6.224247e-10,,
16.523,6.224247e-10,,
16.524,6.224247e-10,,
16.525,6.224247e-10,,
16.526,6.233909e-10,,
16.527,6.227467e-10,,
16.528,6.227467e-10,,
16.529,6.224247e-10,,
16.53,6.221026e-10,,
16.531,6.224247e-10,,
16.532,6.224247e-10,,
16.533,6.224247e-10,,
16.534,6.233909e-10,,
16.535,6.230688e-10,,
16.536,6.227467e-10,,
16.537,6.230688e-10,,
16.538,6.227467e-10,,
16.539,6.227467e-10,,
16.54,6.230688e-10,,
16.541,6.230688e-10,,
16.542,6.227467e-10,,
16.543,6.227467e-10,,
16.544,6.224247e-10,,
16.545,6.230688e-10,,
16.546,6.227467e-10,,
16.547,6.221026e-10,,
16.548,6.221026e-10,,
16.549,6.224247e-10,,
16.55,6.217805e-10,,
16.551,6.221026e-10,,
16.552,6.227467e-10,,
16.553,6.224247e-10,,
16.554,6.221026e-10,,
16.555,6.221026e-10,,
16.556,6.227467e-10,,
16.557,6.224247e-10,,
16.558,6.221026e-10,,
16.559,6.221026e-10,,
16.56,6.221026e-10,,
16.561,6.214585e-10,,
16.562,6.221026e-10,,
16.563,6.221026e-10,,
16.564,6.211364e-10,,
16.565,6.208143e-10,,
16.566,6.214585e-10,,
16.567,6.208143e-10,,
16.568,6.211364e-10,,
16.569,6.214585e-10,,
16.57,6.208143e-10,,
16.571,6.208143e-10,,
16.572,6.211364e-10,,
16.573,6.211364e-10,,
16.574,6.208143e-10,,
16.575,6.211364e-10,,
16.576,6.211364e-10,,
16.577,6.204923e-10,,
16.578,6.204923e-10,,
16.579,6.201702e-10,,
16.58,6.201702e-10,,
16.581,6.19526e-10,,
16.582,6.198481e-10,,
16.583,6.198481e-10,,
16.584,6.19526e-10,,
16.585,6.198481e-10,,
16.586,6.19526e-10,,
16.587,6.198481e-10,,
16.588,6.198481e-10,,
16.589,6.19526e-10,,
16.59,6.19204e-10,,
16.591,6.19204e-10,,
16.592,6.188819e-10,,
16.593,6.185598e-10,,
16.594,6.188819e-10,,
16.595,6.19204e-10,,
16.596,6.182378e-10,,
16.597,6.179157e-10,,
16.598,6.182378e-10,,
16.599,6.182378e-10,,
16.6,6.182378e-10,,
16.601,6.182378e-10,,
16.602,6.179157e-10,,
16.603,6.175936e-10,,
16.604,6.182378e-10,,
16.605,6.179157e-10,,
16.606,6.182378e-10,,
16.607,6.179157e-10,,
16.608,6.179157e-10,,
16.609,6.172716e-10,,
16.61,6.175936e-10,,
16.611,6.172716e-10,,
16.612,6.172716e-10,,
16.613,6.166274e-10,,
16.614,6.172716e-10,,
16.615,6.172716e-10,,
16.616,6.166274e-10,,
16.617,6.169495e-10,,
16.618,6.163054e-10,,
16.619,6.166274e-10,,
16.62,6.159833e-10,,
16.621,6.166274e-10,,
16.622,6.169495e-10,,
16.623,6.166274e-10,,
16.624,6.163054e-10,,
16.625,6.163054e-10,,
16.626,6.163054e-10,,
16.627,6.163054e-10,,
16.628,6.163054e-10,,
16.629,6.156612e-10,,
16.63,6.159833e-10,,
16.631,6.156612e-10,,
16.632,6.150171e-10,,
16.633,6.159833e-10,,
16.634,6.156612e-10,,
16.635,6.156612e-10,,
16.636,6.159833e-10,,
16.637,6.153392e-10,,
16.638,6.156612e-10,,
16.639,6.156612e-10,,
16.64,6.153392e-10,,
16.641,6.156612e-10,,
16.642,6.153392e-10,,
16.643,6.156612e-10,,
16.644,6.153392e-10,,
16.645,6.153392e-10,,
16.646,6.14695e-10,,
16.647,6.14695e-10,,
16.648,6.14695e-10,,
16.649,6.150171e-10,,
16.65,6.14695e-10,,
16.651,6.150171e-10,,
16.652,6.14373e-10,,
16.653,6.150171e-10,,
16.654,6.14695e-10,,
16.655,6.153392e-10,,
16.656,6.14695e-10,,
16.657,6.14373e-10,,
16.658,6.14373e-10,,
16.659,6.14695e-10,,
16.66,6.14373e-10,,
16.661,6.14373e-10,,
16.662,6.14373e-10,,
16.663,6.14695e-10,,
16.664,6.140509e-10,,
16.665,6.14373e-10,,
16.666,6.140509e-10,,
16.667,6.140509e-10,,
16.668,6.137288e-10,,
16.669,6.140509e-10,,
16.67,6.14695e-10,,
16.671,6.14373e-10,,
16.672,6.137288e-10,,
16.673,6.14373e-10,,
16.674,6.140509e-10,,
16.675,6.140509e-10,,
16.676,6.137288e-10,,
16.677,6.134068e-10,,
16.678,6.140509e-10,,
16.679,6.137288e-10,,
16.68,6.134068e-10,,
16.681,6.134068e-10,,
16.682,6.134068e-10,,
16.683,6.137288e-10,,
16.684,6.134068e-10,,
16.685,6.130847e-10,,
16.686,6.137288e-10,,
16.687,6.137288e-10,,
16.688,6.137288e-10,,
16.689,6.137288e-10,,
16.69,6.134068e-10,,
16.691,6.137288e-10,,
16.692,6.137288e-10,,
16.693,6.137288e-10,,
16.694,6.137288e-10,,
16.695,6.127626e-10,,
16.696,6.134068e-10,,
16.697,6.130847e-10,,
16.698,6.130847e-10,,
16.699,6.134068e-10,,
16.7,6.134068e-10,,
16.701,6.127626e-10,,
16.702,6.130847e-10,,
16.703,6.127626e-10,,
16.704,6.130847e-10,,
16.705,6.137288e-10,,
16.706,6.130847e-10,,
16.707,6.127626e-10,,
16.708,6.130847e-10,,
16.709,6.127626e-10,,
16.71,6.130847e-10,,
16.711,6.124405e-10,,
16.712,6.124405e-10,,
16.713,6.124405e-10,,
16.714,6.121185e-10,,
16.715,6.127626e-10,,
16.716,6.121185e-10,,
16.717,6.127626e-10,,
16.718,6.124405e-10,,
16.719,6.124405e-10,,
16.72,6.124405e-10,,
16.721,6.121185e-10,,
16.722,6.127626e-10,,
16.723,6.127626e-10,,
16.724,6.124405e-10,,
16.725,6.127626e-10,,
16.726,6.124405e-10,,
16.727,6.121185e-10,,
16.728,6.124405e-10,,
16.729,6.121185e-10,,
16.73,6.121185e-10,,
16.731,6.117964e-10,,
16.732,6.117964e-10,,
16.733,6.121185e-10,,
16.734,6.121185e-10,,
16.735,6.121185e-10,,
16.736,6.121185e-10,,
16.737,6.124405e-10,,
16.738,6.121185e-10,,
16.739,6.124405e-10,,
16.74,6.117964e-10,,
16.741,6.121185e-10,,
16.742,6.121185e-10,,
16.743,6.121185e-10,,
16.744,6.121185e-10,,
16.745,6.117964e-10,,
16.746,6.117964e-10,,
16.747,6.117964e-10,,
16.748,6.111523e-10,,
16.749,6.114743e-10,,
16.75,6.117964e-10,,
16.751,6.117964e-10,,
16.752,6.114743e-10,,
16.753,6.114743e-10,,
16.754,6.121185e-10,,
16.755,6.124405e-10,,
16.756,6.117964e-10,,
16.757,6.121185e-10,,
16.758,6.121185e-10,,
16.759,6.121185e-10,,
16.76,6.121185e-10,,
16.761,6.117964e-10,,
16.762,6.121185e-10,,
16.763,6.111523e-10,,
16.764,6.117964e-10,,
16.765,6.117964e-10,,
16.766,6.117964e-10,,
16.767,6.117964e-10,,
16.768,6.117964e-10,,
16.769,6.114743e-10,,
16.77,6.121185e-10,,
16.771,6.117964e-10,,
16.772,6.117964e-10,,
16.773,6.117964e-10,,
16.774,6.121185e-10,,
16.775,6.121185e-10,,
16.776,6.114743e-10,,
16.777,6.117964e-10,,
16.778,6.117964e-10,,
16.779,6.111523e-10,,
16.78,6.114743e-10,,
16.781,6.114743e-10,,
16.782,6.117964e-10,,
16.783,6.114743e-10,,
16.784,6.114743e-10,,
16.785,6.111523e-10,,
16.786,6.114743e-10,,
16.787,6.117964e-10,,
16.788,6.114743e-10,,
16.789,6.114743e-10,,
16.79,6.114743e-10,,
16.791,6.117964e-10,,
16.792,6.114743e-10,,
16.793,6.111523e-10,,
16.794,6.111523e-10,,
16.795,6.111523e-10,,
16.796,6.108302e-10,,
16.797,6.108302e-10,,
16.798,6.105081e-10,,
16.799,6.105081e-10,,
16.8,6.108302e-10,,
16.801,6.108302e-10,,
16.802,6.105081e-10,,
16.803,6.108302e-10,,
16.804,6.105081e-10,,
16.805,6.114743e-10,,
16.806,6.111523e-10,,
16.807,6.108302e-10,,
16.808,6.108302e-10,,
16.809,6.108302e-10,,
16.81,6.108302e-10,,
16.811,6.108302e-10,,
16.812,6.105081e-10,,
16.813,6.108302e-10,,
16.814,6.101861e-10,,
16.815,6.108302e-10,,
16.816,6.105081e-10,,
16.817,6.105081e-10,,
16.818,6.101861e-10,,
16.819,6.105081e-10,,
16.82,6.108302e-10,,
16.821,6.105081e-10,,
16.822,6.111523e-10,,
16.823,6.108302e-10,,
16.824,6.105081e-10,,
16.825,6.101861e-10,,
16.826,6.105081e-10,,
16.827,6.108302e-10,,
16.828,6.105081e-10,,
16.829,6.108302e-10,,
16.83,6.101861e-10,,
16.831,6.101861e-10,,
16.832,6.101861e-10,,
16.833,6.101861e-10,,
16.834,6.108302e-10,,
16.835,6.101861e-10,,
16.836,6.09864e-10,,
16.837,6.105081e-10,,
16.838,6.108302e-10,,
16.839,6.108302e-10,,
16.84,6.108302e-10,,
16.841,6.108302e-10,,
16.842,6.105081e-10,,
16.843,6.105081e-10,,
