Time,Current,Filtered,Current.1,morph_signal,timing_signal
18.548,6.185598e-10,,,6.188496866666667e-10,1.6681074499999842e-12
18.549,6.185598e-10,,,6.188282133333333e-10,1.6627933000000298e-12
18.55,6.185598e-10,,,6.188282133333334e-10,1.6571571000000397e-12
18.551,6.185598e-10,,,6.188174766666666e-10,1.651681949999947e-12
18.552,6.185598e-10,,,6.187960066666667e-10,1.646528850000097e-12
18.553,6.185598e-10,,,6.187745366666667e-10,1.6410537000000043e-12
18.554,6.188819e-10,,,6.187530666666667e-10,1.9578396000000184e-12
18.555,6.19204e-10,,,6.1872086e-10,2.2746255000000325e-12
18.556,6.188819e-10,,,6.187101233333334e-10,1.9473724000000765e-12
18.557,6.188819e-10,,,6.186779166666668e-10,1.942541349999952e-12
18.558,6.188819e-10,,,6.186457099999999e-10,1.9370661999999626e-12
18.559,6.185598e-10,,,6.1864571e-10,1.6101351500000423e-12
18.56,6.188819e-10,,,6.186242366666667e-10,1.9264378999999503e-12
18.561,6.188819e-10,,,6.186135033333334e-10,1.9209627000000984e-12
18.562,6.185598e-10,,,6.186135033333334e-10,1.5937096500000051e-12
18.563,6.185598e-10,,,6.186349733333333e-10,1.5883955500000168e-12
18.564,6.188819e-10,,,6.1862424e-10,1.905181450000031e-12
18.565,6.188819e-10,,,6.186135066666667e-10,1.8997062999999383e-12
18.566,6.182378e-10,,,6.186135066666667e-10,1.2504532000000117e-12
18.567,6.188819e-10,,,6.186135066666667e-10,1.889561150000032e-12
18.568,6.182378e-10,,,6.186349800000001e-10,1.2406301500000039e-12
18.569,6.182378e-10,,,6.186242466666666e-10,1.2349939500000138e-12
18.57,6.185598e-10,,,6.186242466666667e-10,1.551679849999996e-12
18.571,6.182378e-10,,,6.186027733333333e-10,1.2240436500000353e-12
18.572,6.185598e-10,,,6.186027733333334e-10,1.5413736500000889e-12
18.573,6.185598e-10,,,6.1861351e-10,1.5360595499999971e-12
18.574,6.185598e-10,,,6.1859204e-10,1.5307454500000088e-12
18.575,6.182378e-10,,,6.186027766666667e-10,1.2034313499999465e-12
18.576,6.188819e-10,,,6.1859204e-10,1.8420562000000337e-12
18.577,6.185598e-10,,,6.1859204e-10,1.5148031000000777e-12
18.578,6.182378e-10,,,6.186135133333334e-10,1.1874890000001188e-12
18.579,6.182378e-10,,,6.186135133333334e-10,1.1823358999999584e-12
18.58,6.185598e-10,,,6.186242500000001e-10,1.4995049000000806e-12
18.581,6.185598e-10,,,6.1864572e-10,1.4943518000000236e-12
18.582,6.19204e-10,,,6.186779266666667e-10,2.133398700000075e-12
18.583,6.182378e-10,,,6.186779266666667e-10,1.161562500000006e-12
18.584,6.188819e-10,,,6.187101333333333e-10,1.8006704500000264e-12
18.585,6.185598e-10,,,6.187316033333334e-10,1.4737394499999687e-12
18.586,6.188819e-10,,,6.187530766666667e-10,1.7906863999999837e-12
18.587,6.19204e-10,,,6.187852833333333e-10,2.107472299999998e-12
18.588,6.182378e-10,,,6.188067566666668e-10,1.1359582000001374e-12
18.589,6.188819e-10,,,6.1882823e-10,1.774744100000122e-12
18.59,6.185598e-10,,,6.188604366666667e-10,1.4476520500000636e-12
18.591,6.188819e-10,,,6.188926433333333e-10,1.7642769000000768e-12
18.592,6.19204e-10,,,6.189248500000001e-10,2.081223799999919e-12
18.593,6.185598e-10,,,6.1897853e-10,1.4317097000001325e-12
18.594,6.19204e-10,,,6.190107366666667e-10,2.0704345500000447e-12
18.595,6.19526e-10,,,6.190429433333333e-10,2.387281500000028e-12
18.596,6.19204e-10,,,6.190858866666667e-10,2.0601284000001037e-12
18.597,6.188819e-10,,,6.191395666666667e-10,1.7330363499999418e-12
18.598,6.19204e-10,,,6.191717733333333e-10,2.0501442999999916e-12
18.599,6.188819e-10,,,6.192147133333333e-10,1.7227302000000008e-12
18.6,6.19204e-10,,,6.192469199999999e-10,2.0395160500000488e-12
18.601,6.19204e-10,,,6.192791266666667e-10,2.0345239999999927e-12
18.602,6.19204e-10,,,6.193220699999999e-10,2.0290488000000374e-12
18.603,6.19204e-10,,,6.193650133333334e-10,2.0237346499999796e-12
18.604,6.19526e-10,,,6.194294266666667e-10,2.3405815499999966e-12
18.605,6.19204e-10,,,6.194723699999999e-10,2.0132674000000716e-12
18.606,6.198481e-10,,,6.1954752e-10,2.6523753499999885e-12
18.607,6.201702e-10,,,6.196119333333333e-10,2.9691612000000365e-12
18.608,6.19204e-10,,,6.196441400000001e-10,1.9974860000000023e-12
18.609,6.19204e-10,,,6.197085566666666e-10,1.9921718500001513e-12
18.61,6.198481e-10,,,6.197622333333334e-10,2.630957699999963e-12
18.611,6.201702e-10,,,6.198051766666666e-10,2.9477435499999077e-12
18.612,6.201702e-10,,,6.198481200000001e-10,2.9424294000000566e-12
18.613,6.19526e-10,,,6.199125333333333e-10,2.2932373499999957e-12
18.614,6.198481e-10,,,6.199554766666667e-10,2.6103453000000454e-12
18.615,6.19526e-10,,,6.200413633333333e-10,2.282931149999985e-12
18.616,6.201702e-10,,,6.201165133333333e-10,2.921816999999932e-12
18.617,6.204923e-10,,,6.201809266666667e-10,3.2382807999999445e-12
18.618,6.201702e-10,,,6.2024534e-10,2.9108666499999877e-12
18.619,6.201702e-10,,,6.203097533333333e-10,2.9058745499999655e-12
18.62,6.208143e-10,,,6.203634333333333e-10,3.5449824500000197e-12
18.621,6.208143e-10,,,6.204385833333334e-10,3.540312449999896e-12
18.622,6.201702e-10,,,6.205029966666667e-10,2.891381449999971e-12
18.623,6.204923e-10,,,6.2054594e-10,3.2086504500000217e-12
18.624,6.208143e-10,,,6.2062109e-10,3.5254973499999353e-12
18.625,6.208143e-10,,,6.2071771e-10,3.5205052500000166e-12
18.626,6.204923e-10,,,6.2077139e-10,3.1931911500000577e-12
18.627,6.208143e-10,,,6.2084654e-10,3.5100380499999713e-12
18.628,6.204923e-10,,,6.209324233333333e-10,3.1833680500000837e-12
18.629,6.214585e-10,,,6.2101831e-10,4.144737050000107e-12
18.63,6.214585e-10,,,6.2109346e-10,4.139905999999983e-12
18.631,6.211364e-10,,,6.211793466666667e-10,3.812652900000027e-12
18.632,6.211364e-10,,,6.2124376e-10,3.807821899999868e-12
18.633,6.211364e-10,,,6.213081733333333e-10,3.802668800000018e-12
18.634,6.211364e-10,,,6.213725866666666e-10,3.797676749999962e-12
18.635,6.214585e-10,,,6.214477366666667e-10,4.1147847000000116e-12
18.636,6.217805e-10,,,6.215121499999999e-10,4.431792649999926e-12
18.637,6.214585e-10,,,6.215550933333334e-10,4.104800549999933e-12
18.638,6.214585e-10,,,6.216409766666666e-10,4.099808500000084e-12
18.639,6.221026e-10,,,6.217161233333333e-10,4.7387554e-12
18.64,6.214585e-10,,,6.217912733333333e-10,4.08950229999997e-12
18.641,6.224247e-10,,,6.218664233333334e-10,5.05022715000006e-12
18.642,6.227467e-10,,,6.2194157e-10,5.367074050000077e-12
18.643,6.221026e-10,,,6.220167200000001e-10,4.717820949999943e-12
18.644,6.221026e-10,,,6.221026033333333e-10,4.7126678499998864e-12
18.645,6.221026e-10,,,6.221670166666666e-10,4.707353699999932e-12
18.646,6.221026e-10,,,6.222421633333334e-10,4.702361649999979e-12
18.647,6.224247e-10,,,6.223065766666666e-10,5.019308549999925e-12
18.648,6.221026e-10,,,6.2237099e-10,4.692055450000072e-12
18.649,6.224247e-10,,,6.2244614e-10,5.009002350000018e-12
18.65,6.227467e-10,,,6.225105533333333e-10,5.325849250000035e-12
18.651,6.221026e-10,,,6.225642299999999e-10,4.676435100000004e-12
18.652,6.227467e-10,,,6.226179100000001e-10,5.315382000000023e-12
18.653,6.227467e-10,,,6.226823233333333e-10,5.309906850000034e-12
18.654,6.230688e-10,,,6.227467366666667e-10,5.6263706500000464e-12
18.655,6.230688e-10,,,6.228004133333334e-10,5.620895499999954e-12
18.656,6.227467e-10,,,6.228648266666667e-10,5.29299824999996e-12
18.657,6.230688e-10,,,6.228970333333332e-10,5.609462050000076e-12
18.658,6.230688e-10,,,6.229292400000001e-10,5.603986850000017e-12
18.659,6.233909e-10,,,6.2300439e-10,5.92045065000003e-12
18.66,6.237129e-10,,,6.230580666666667e-10,6.236814449999907e-12
18.661,6.230688e-10,,,6.231117433333334e-10,5.586917250000012e-12
18.662,6.230688e-10,,,6.231761566666666e-10,5.581603100000058e-12
18.663,6.233909e-10,,,6.232083633333334e-10,5.898227950000071e-12
18.664,6.230688e-10,,,6.232513066666667e-10,5.570491749999975e-12
18.665,6.230688e-10,,,6.232942466666666e-10,5.564694499999984e-12
18.666,6.233909e-10,,,6.233049833333333e-10,5.8811583000001e-12
18.667,6.233909e-10,,,6.233479266666668e-10,5.874877949999969e-12
18.668,6.233909e-10,,,6.233801333333333e-10,5.868758650000046e-12
18.669,6.237129e-10,,,6.2341234e-10,6.185122450000026e-12
18.67,6.233909e-10,,,6.234230766666667e-10,5.8568421000001316e-12
18.671,6.233909e-10,,,6.234338133333333e-10,5.851044900000003e-12
18.672,6.237129e-10,,,6.234552866666667e-10,6.167086649999948e-12
18.673,6.243571e-10,,,6.234660233333334e-10,6.805489450000135e-12
18.674,6.237129e-10,,,6.2347676e-10,6.155492200000036e-12
18.675,6.237129e-10,,,6.2347676e-10,6.1498560000000456e-12
18.676,6.24035e-10,,,6.234660266666667e-10,6.466158749999954e-12
18.677,6.233909e-10,,,6.234767633333334e-10,5.815939450000057e-12
18.678,6.233909e-10,,,6.234875e-10,5.809981200000135e-12
18.679,6.237129e-10,,,6.234875e-10,6.1260229499999764e-12
18.68,6.230688e-10,,,6.234982366666667e-10,5.476286750000013e-12
18.681,6.233909e-10,,,6.234767666666666e-10,5.79242849999999e-12
18.682,6.237129e-10,,,6.2344456e-10,6.1081481500000365e-12
18.683,6.237129e-10,,,6.234338233333334e-10,6.10202885000001e-12
18.684,6.233909e-10,,,6.2341235e-10,5.773748500000115e-12
18.685,6.233909e-10,,,6.233801433333332e-10,5.767629199999985e-12
18.686,6.233909e-10,,,6.233479366666667e-10,5.761187799999957e-12
18.687,6.233909e-10,,,6.233264633333334e-10,5.7550685000000335e-12
18.688,6.233909e-10,,,6.232727866666666e-10,5.7487882000000755e-12
18.689,6.233909e-10,,,6.232083733333334e-10,5.7426688999999455e-12
18.69,6.233909e-10,,,6.231654333333334e-10,5.736549600000126e-12
18.691,6.233909e-10,,,6.231117566666667e-10,5.7299472000000624e-12
18.692,6.233909e-10,,,6.230688133333333e-10,5.723666850000035e-12
18.693,6.233909e-10,,,6.230366066666667e-10,5.7177086000001126e-12
18.694,6.233909e-10,,,6.230044e-10,5.7117503499999834e-12
18.695,6.224247e-10,,,6.229614600000001e-10,4.7392700499999466e-12
18.696,6.224247e-10,,,6.229292533333335e-10,4.7329897000000225e-12
18.697,6.230688e-10,,,6.228970466666666e-10,5.370970399999969e-12
18.698,6.227467e-10,,,6.228541066666666e-10,5.042751100000043e-12
18.699,6.227467e-10,,,6.227896933333334e-10,5.036792850000017e-12
18.7,6.224247e-10,,,6.227360133333332e-10,4.70867355000002e-12
18.701,6.227467e-10,,,6.2269307e-10,5.024554249999964e-12
18.702,6.221026e-10,,,6.2261792e-10,4.374495999999965e-12
18.703,6.224247e-10,,,6.225427699999999e-10,4.689993599999905e-12
18.704,6.224247e-10,,,6.2248909e-10,4.6837132499999805e-12
18.705,6.221026e-10,,,6.224246766666666e-10,4.3554939499999514e-12
18.706,6.227467e-10,,,6.223387899999999e-10,4.9931525499999994e-12
18.707,6.224247e-10,,,6.2228511e-10,4.664872200000001e-12
18.708,6.224247e-10,,,6.222206966666667e-10,4.658752899999871e-12
18.709,6.224247e-10,,,6.221455466666666e-10,4.652472549999947e-12
18.71,6.221026e-10,,,6.2205966e-10,4.324253249999918e-12
18.711,6.224247e-10,,,6.220274533333333e-10,4.640394999999998e-12
18.712,6.224247e-10,,,6.2198451e-10,4.6337926000000384e-12
18.713,6.217805e-10,,,6.218986266666666e-10,3.983151249999971e-12
18.714,6.217805e-10,,,6.218234799999999e-10,3.976709850000046e-12
18.715,6.221026e-10,,,6.217590666666667e-10,4.292368499999883e-12
18.716,6.211364e-10,,,6.216946533333332e-10,3.3198881499999835e-12
18.717,6.211364e-10,,,6.216195066666667e-10,3.313607849999922e-12
18.718,6.217805e-10,,,6.2156583e-10,3.950944450000004e-12
18.719,6.214585e-10,,,6.214799433333333e-10,3.622664149999972e-12
18.72,6.208143e-10,,,6.214155300000001e-10,2.9720227499999387e-12
18.721,6.217805e-10,,,6.213511166666667e-10,3.931781349999989e-12
18.722,6.214585e-10,,,6.212544966666667e-10,3.6033399499998868e-12
18.723,6.211364e-10,,,6.211578733333333e-10,3.2747985499999593e-12
18.724,6.208143e-10,,,6.210827233333334e-10,2.9465792500000336e-12
18.725,6.214585e-10,,,6.210075733333333e-10,3.5840158499999406e-12
18.726,6.211364e-10,,,6.209324233333333e-10,3.255474450000013e-12
18.727,6.204923e-10,,,6.208465366666666e-10,2.6047720499998736e-12
18.728,6.204923e-10,,,6.207499133333333e-10,2.5983306499999486e-12
18.729,6.208143e-10,,,6.206747633333333e-10,2.9138893000000636e-12
18.73,6.204923e-10,,,6.2058888e-10,2.585125899999995e-12
18.731,6.204923e-10,,,6.204707866666667e-10,2.5783624500000345e-12
18.732,6.204923e-10,,,6.203849e-10,2.571760049999868e-12
18.733,6.198481e-10,,,6.2028828e-10,1.9209576500000066e-12
18.734,6.204923e-10,,,6.202023966666667e-10,2.558394200000051e-12
18.735,6.201702e-10,,,6.201165100000001e-10,2.229369700000087e-12
18.736,6.198481e-10,,,6.200306266666666e-10,1.9006673000000213e-12
18.737,6.19526e-10,,,6.199340066666668e-10,1.571964900000059e-12
18.738,6.201702e-10,,,6.198373833333334e-10,2.2097235000000355e-12
18.739,6.201702e-10,,,6.197514966666667e-10,2.203282100000007e-12
18.74,6.198481e-10,,,6.196656133333334e-10,1.875223849999979e-12
18.741,6.198481e-10,,,6.195582566666666e-10,1.868621450000019e-12
18.742,6.19526e-10,,,6.194616366666667e-10,1.5402411499999553e-12
18.743,6.19526e-10,,,6.1937575e-10,1.5341218499999287e-12
18.744,6.19204e-10,,,6.193006e-10,1.206002550000035e-12
18.745,6.185598e-10,,,6.1922545e-10,5.558442500001416e-13
18.746,6.185598e-10,,,6.191180933333333e-10,5.497249500000115e-13
18.747,6.182378e-10,,,6.190322066666667e-10,2.2192775000001611e-13
18.748,6.19204e-10,,,6.189463200000001e-10,1.1821695000000692e-12
18.749,6.188819e-10,,,6.188604366666667e-10,8.544332999999733e-13
18.75,6.182378e-10,,,6.1877455e-10,2.0453605000011268e-13
18.751,6.188819e-10,,,6.1867793e-10,8.431608999999931e-13
18.752,6.185598e-10,,,6.186027800000001e-10,5.159078000000371e-13
18.753,6.185598e-10,,,6.185168966666666e-10,5.105936500000826e-13
18.754,6.182378e-10,,,6.184202766666667e-10,1.83601600000056e-13
18.755,6.182378e-10,,,6.1831292e-10,1.787705500000347e-13
18.756,6.182378e-10,,,6.182270366666666e-10,1.7361744999997775e-13
18.757,6.179157e-10,,,6.181196800000001e-10,-1.5331354999997648e-13
18.758,6.182378e-10,,,6.180337966666668e-10,1.6395540000000466e-13
18.759,6.185598e-10,,,6.179693833333333e-10,4.814464500000591e-13
18.76,6.172716e-10,,,6.179049699999999e-10,-8.112625000000098e-13
18.761,6.179157e-10,,,6.178512933333333e-10,-1.7118834999991645e-13
18.762,6.179157e-10,,,6.178083533333334e-10,-1.7537519999993423e-13
18.763,6.172716e-10,,,6.1774394e-10,-8.239841500000302e-13
18.764,6.179157e-10,,,6.176473200000001e-10,-1.8390999999993676e-13
18.765,6.172716e-10,,,6.175507e-10,-8.325189500000327e-13
18.766,6.175936e-10,,,6.1749702e-10,-5.143837500000442e-13
18.767,6.169495e-10,,,6.174111366666667e-10,-1.1626706500000011e-12
18.768,6.172716e-10,,,6.173252533333333e-10,-8.442744500000494e-13
18.769,6.169495e-10,,,6.172286333333334e-10,-1.1699172000001017e-12
18.77,6.172716e-10,,,6.171427466666667e-10,-8.51681999999978e-13
18.771,6.166274e-10,,,6.170783333333334e-10,-1.5000689000000701e-12
18.772,6.169495e-10,,,6.169924466666668e-10,-1.1815116500000142e-12
18.773,6.175936e-10,,,6.169280333333334e-10,-5.412764999999894e-13
18.774,6.172716e-10,,,6.168528833333335e-10,-8.674634000000472e-13
18.775,6.169495e-10,,,6.16767e-10,-1.193589250000136e-12
18.776,6.172716e-10,,,6.1671332e-10,-8.75193050000081e-13
18.777,6.163054e-10,,,6.166489066666666e-10,-1.8452579000000046e-12
18.778,6.163054e-10,,,6.165844933333332e-10,-1.849283750000091e-12
18.779,6.159833e-10,,,6.165308133333334e-10,-2.175570649999974e-12
18.78,6.166274e-10,,,6.164664e-10,-1.5358185500000196e-12
18.781,6.163054e-10,,,6.164234566666667e-10,-1.8618444000000765e-12
18.782,6.159833e-10,,,6.1636978e-10,-2.1882923499999603e-12
18.783,6.156612e-10,,,6.163161033333332e-10,-2.5149012999999823e-12
18.784,6.156612e-10,,,6.1625169e-10,-2.519410250000002e-12
18.785,6.163054e-10,,,6.161872766666667e-10,-1.8798802500000174e-12
18.786,6.156612e-10,,,6.161121266666667e-10,-2.5287502500000427e-12
18.787,6.159833e-10,,,6.1605845e-10,-2.211481299999958e-12
18.788,6.159833e-10,,,6.159940366666666e-10,-2.2161512999999785e-12
18.789,6.159833e-10,,,6.1591889e-10,-2.2211433499999312e-12
18.79,6.156612e-10,,,6.158330033333333e-10,-2.548074349999989e-12
18.791,6.159833e-10,,,6.1576859e-10,-2.230966450000112e-12
18.792,6.159833e-10,,,6.156934399999999e-10,-2.2361195500000655e-12
18.793,6.156612e-10,,,6.156827033333333e-10,-2.563533649999953e-12
18.794,6.159833e-10,,,6.156612299999999e-10,-2.2469087999999397e-12
18.795,6.159833e-10,,,6.156290233333333e-10,-2.251900850000099e-12
18.796,6.159833e-10,,,6.155538766666667e-10,-2.2570539499999493e-12
18.797,6.153392e-10,,,6.155001966666666e-10,-2.9067901499999124e-12
18.798,6.153392e-10,,,6.154572533333334e-10,-2.912265349999971e-12
18.799,6.150171e-10,,,6.154250466666667e-10,-3.239679499999928e-12
18.8,6.150171e-10,,,6.153821066666666e-10,-3.2453157000000215e-12
18.801,6.150171e-10,,,6.153176933333334e-10,-3.251112949999909e-12
18.802,6.150171e-10,,,6.152854866666667e-10,-3.256910149999934e-12
18.803,6.153392e-10,,,6.1523181e-10,-2.9406073499999564e-12
18.804,6.14695e-10,,,6.151781333333333e-10,-3.5906046000000556e-12
18.805,6.150171e-10,,,6.151244566666667e-10,-3.2743018499999408e-12
18.806,6.150171e-10,,,6.1509225e-10,-3.2800990999999318e-12
18.807,6.159833e-10,,,6.150385733333334e-10,-2.3196963499999473e-12
18.808,6.156612e-10,,,6.149848966666666e-10,-2.6479156499999764e-12
18.809,6.150171e-10,,,6.149526899999999e-10,-3.2978128999999403e-12
18.81,6.14373e-10,,,6.148990133333333e-10,-3.947710099999938e-12
18.811,6.14695e-10,,,6.148453366666666e-10,-3.6316683499999934e-12
18.812,6.14695e-10,,,6.148238666666667e-10,-3.6377876499999166e-12
18.813,6.14695e-10,,,6.147916600000001e-10,-3.6440680000000476e-12
18.814,6.14373e-10,,,6.147487166666667e-10,-3.972187299999941e-12
18.815,6.14373e-10,,,6.147272466666666e-10,-3.978467600000003e-12
18.816,6.14695e-10,,,6.146843033333334e-10,-3.662908949999991e-12
18.817,6.14373e-10,,,6.1464136e-10,-3.991189250000023e-12
18.818,6.14373e-10,,,6.146198900000001e-10,-3.997630599999982e-12
18.819,6.14373e-10,,,6.145769466666667e-10,-4.004071949999941e-12
18.82,6.14695e-10,,,6.145447400000001e-10,-3.688513300000033e-12
18.821,6.14373e-10,,,6.145125333333334e-10,-4.017115699999963e-12
18.822,6.14373e-10,,,6.144910633333332e-10,-4.023395999999921e-12
18.823,6.14695e-10,,,6.1442665e-10,-3.707837349999909e-12
18.824,6.14373e-10,,,6.143729733333334e-10,-4.036439749999943e-12
18.825,6.14373e-10,,,6.143407666666667e-10,-4.0433641999999385e-12
18.826,6.153392e-10,,,6.1433003e-10,-3.0839276499999237e-12
18.827,6.14373e-10,,,6.1430856e-10,-4.057052149999964e-12
18.828,6.140509e-10,,,6.1428709e-10,-4.3859156000000305e-12
18.829,6.14373e-10,,,6.142548833333333e-10,-4.070579049999989e-12
18.83,6.137288e-10,,,6.1423341e-10,-4.721542499999954e-12
18.831,6.137288e-10,,,6.142119366666667e-10,-4.72846694999995e-12
18.832,6.14373e-10,,,6.1417973e-10,-4.0910303999999055e-12
18.833,6.140509e-10,,,6.141475233333334e-10,-4.4198937999999025e-12
18.834,6.137288e-10,,,6.1410458e-10,-4.7489182999998665e-12
18.835,6.140509e-10,,,6.140723733333333e-10,-4.433903799999964e-12
18.836,6.14373e-10,,,6.140509033333334e-10,-4.118889299999958e-12
18.837,6.140509e-10,,,6.140186966666667e-10,-4.448074799999956e-12
18.838,6.140509e-10,,,6.140079599999999e-10,-4.455160299999953e-12
18.839,6.140509e-10,,,6.139542833333333e-10,-4.461923749999913e-12
18.84,6.140509e-10,,,6.1393281e-10,-4.468848249999875e-12
18.841,6.140509e-10,,,6.139006033333335e-10,-4.4760947999999755e-12
18.842,6.140509e-10,,,6.138469233333334e-10,-4.483019250000074e-12
18.843,6.137288e-10,,,6.138254499999999e-10,-4.81220474999997e-12
18.844,6.137288e-10,,,6.138147133333333e-10,-4.819451250000001e-12
18.845,6.137288e-10,,,6.137932400000001e-10,-4.826375699999996e-12
18.846,6.137288e-10,,,6.138254466666667e-10,-4.833300149999888e-12
18.847,6.134068e-10,,,6.138147133333333e-10,-5.162224600000061e-12
18.848,6.130847e-10,,,6.1379324e-10,-5.4917321500000954e-12
18.849,6.134068e-10,,,6.137610333333333e-10,-5.17687870000009e-12
18.85,6.140509e-10,,,6.137503000000001e-10,-4.53986420000001e-12
18.851,6.134068e-10,,,6.137180933333333e-10,-5.191532800000119e-12
18.852,6.140509e-10,,,6.136858866666667e-10,-4.55467935000004e-12
18.853,6.130847e-10,,,6.136644166666666e-10,-5.528286950000117e-12
18.854,6.137288e-10,,,6.136429466666666e-10,-4.891272450000037e-12
18.855,6.134068e-10,,,6.1363221e-10,-5.2203579499999005e-12
18.856,6.137288e-10,,,6.136107400000001e-10,-4.905765549999928e-12
18.857,6.137288e-10,,,6.1358927e-10,-4.912851049999924e-12
18.858,6.137288e-10,,,6.135785333333334e-10,-4.920097600000025e-12
18.859,6.137288e-10,,,6.135678e-10,-4.927505200000023e-12
18.86,6.14695e-10,,,6.135570666666666e-10,-3.968551750000045e-12
18.861,6.134068e-10,,,6.135678033333334e-10,-5.263998300000091e-12
18.862,6.137288e-10,,,6.135463333333334e-10,-4.94908379999991e-12
18.863,6.130847e-10,,,6.135355966666666e-10,-5.600591399999985e-12
18.864,6.134068e-10,,,6.135463333333334e-10,-5.286382100000017e-12
18.865,6.130847e-10,,,6.135355966666666e-10,-5.615728649999913e-12
18.866,6.134068e-10,,,6.135141266666667e-10,-5.301036200000046e-12
18.867,6.134068e-10,,,6.1350339e-10,-5.308926899999977e-12
18.868,6.134068e-10,,,6.134711833333333e-10,-5.3164955000001135e-12
18.869,6.137288e-10,,,6.1348192e-10,-5.002064099999866e-12
18.87,6.134068e-10,,,6.1346045e-10,-5.3316326999999724e-12
18.871,6.134068e-10,,,6.134497133333334e-10,-5.3390402999999705e-12
18.872,6.137288e-10,,,6.134282433333333e-10,-5.0244478499999285e-12
18.873,6.134068e-10,,,6.134067733333334e-10,-5.3536943500000336e-12
18.874,6.134068e-10,,,6.134067733333334e-10,-5.360940900000031e-12
18.875,6.140509e-10,,,6.134067733333332e-10,-4.7240874499999516e-12
18.876,6.130847e-10,,,6.133530966666667e-10,-5.697534000000028e-12
18.877,6.130847e-10,,,6.133423599999999e-10,-5.7049415500000596e-12
18.878,6.134068e-10,,,6.133423599999999e-10,-5.390571200000091e-12
18.879,6.130847e-10,,,6.133530966666666e-10,-5.720078750000022e-12
18.88,6.134068e-10,,,6.133423599999999e-10,-5.405547350000052e-12
18.881,6.130847e-10,,,6.133423599999999e-10,-5.735538050000089e-12
18.882,6.130847e-10,,,6.133423599999999e-10,-5.743267650000054e-12
18.883,6.134068e-10,,,6.133316233333334e-10,-5.428736249999981e-12
18.884,6.130847e-10,,,6.133208866666667e-10,-5.7582438500000845e-12
18.885,6.130847e-10,,,6.133208866666667e-10,-5.766134499999946e-12
18.886,6.130847e-10,,,6.1331015e-10,-5.773542100000048e-12
18.887,6.130847e-10,,,6.133208833333333e-10,-5.7812717500000814e-12
18.888,6.137288e-10,,,6.132994133333333e-10,-5.14506239999997e-12
18.889,6.137288e-10,,,6.132994133333333e-10,-5.152469950000002e-12
18.89,6.130847e-10,,,6.132779400000001e-10,-5.804299600000112e-12
18.891,6.130847e-10,,,6.132672033333333e-10,-5.812029250000043e-12
18.892,6.137288e-10,,,6.132564666666667e-10,-5.175497849999896e-12
18.893,6.134068e-10,,,6.132779366666667e-10,-5.5050664500000025e-12
18.894,6.130847e-10,,,6.132671999999999e-10,-5.834896100000039e-12
18.895,6.130847e-10,,,6.1328867e-10,-5.842142650000036e-12
18.896,6.134068e-10,,,6.132886699999999e-10,-5.527611250000066e-12
18.897,6.130847e-10,,,6.1328867e-10,-5.856796750000065e-12
18.898,6.130847e-10,,,6.132994066666667e-10,-5.863882250000061e-12
18.899,6.137288e-10,,,6.132779333333333e-10,-5.22767289999995e-12
18.9,6.130847e-10,,,6.132457266666667e-10,-5.879019450000127e-12
18.901,6.137288e-10,,,6.132564633333332e-10,-5.242649050000015e-12
18.902,6.130847e-10,,,6.132564633333333e-10,-5.894961800000058e-12
18.903,6.134068e-10,,,6.132564633333333e-10,-5.5805914500000894e-12
18.904,6.127626e-10,,,6.132242566666667e-10,-6.232360050000024e-12
18.905,6.137288e-10,,,6.1319205e-10,-5.273406599999942e-12
18.906,6.127626e-10,,,6.1319205e-10,-6.247175200000054e-12
18.907,6.137288e-10,,,6.132027866666666e-10,-5.288543800000008e-12
18.908,6.130847e-10,,,6.131813166666667e-10,-5.940051350000116e-12
18.909,6.137288e-10,,,6.1319205e-10,-5.303519949999969e-12
18.91,6.134068e-10,,,6.132027866666666e-10,-5.633249600000077e-12
18.911,6.130847e-10,,,6.1319205e-10,-5.962757150000008e-12
18.912,6.134068e-10,,,6.131920499999999e-10,-5.647903700000106e-12
18.913,6.127626e-10,,,6.132027866666666e-10,-6.299833350000145e-12
18.914,6.121185e-10,,,6.132135233333333e-10,-6.951663000000048e-12
18.915,6.134068e-10,,,6.131920533333333e-10,-5.671092599999931e-12
18.916,6.130847e-10,,,6.131920533333333e-10,-6.000600200000035e-12
18.917,6.130847e-10,,,6.131705833333333e-10,-6.008007750000067e-12
18.918,6.127626e-10,,,6.131813199999999e-10,-6.337193250000169e-12
18.919,6.127626e-10,,,6.131598466666666e-10,-6.3450839500001e-12
18.92,6.130847e-10,,,6.131705833333332e-10,-6.0307136000001316e-12
18.921,6.134068e-10,,,6.131491133333334e-10,-5.716021200000127e-12
18.922,6.130847e-10,,,6.1315985e-10,-6.045689800000059e-12
18.923,6.137288e-10,,,6.131383799999999e-10,-5.409158399999912e-12
18.924,6.134068e-10,,,6.131491166666667e-10,-5.738565950000018e-12
18.925,6.127626e-10,,,6.131491166666667e-10,-6.390173550000021e-12
18.926,6.134068e-10,,,6.131491166666667e-10,-5.753542150000049e-12
18.927,6.134068e-10,,,6.131491166666667e-10,-5.760949750000047e-12
18.928,6.134068e-10,,,6.131169066666667e-10,-5.7683573500001486e-12
18.929,6.130847e-10,,,6.131491133333334e-10,-6.098186950000012e-12
18.93,6.130847e-10,,,6.131920566666666e-10,-6.105594500000044e-12
